Papel,Cotação,P/L,P/VP,PSR,Div.Yield%,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA%,Mrg Ebit%,Mrg. Líq.,Liq. Corr.,ROIC%,ROE%,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a%
BRGE12,6.94,19.87,0.41,92.124,0.01,0.167,0.4,-1.17,0.89,2.39,2.39,-7864.51,612.09,3.25,-28.83,2.08,880.08,1235180000.0,0.0,-24.25
AUTM3,19.7,20.0,1.9,0.709,0.0,0.547,4.08,6.78,-2.42,8.22,8.99,10.47,4.31,1.48,11.93,9.5,0.0,1304250000.0,0.97,28.21
LAME4,5.78,20.1,1.67,0.44,3.68,0.251,0.82,6.24,-8.84,8.82,4.42,7.05,1.79,2.05,7.43,8.31,171323000.0,6526520000.0,2.75,8.16
LAME3,5.78,20.1,1.67,0.44,3.68,0.251,0.82,6.24,-8.84,8.82,4.42,7.05,1.79,2.05,7.43,8.31,37414700.0,6526520000.0,2.75,8.16
AEDU11,37.35,20.13,1.13,1.405,0.0,0.732,5.77,13.93,-7.31,16.14,10.82,10.08,6.98,2.04,5.77,5.6,0.0,2415400000.0,0.3,20.9
SOND5,34.53,20.29,1.55,1.247,24.4,1.074,3.55,24.55,6.23,18.42,12.14,5.08,6.15,2.74,6.04,7.62,2961.12,54910000.0,0.0,5.16
BLAU3,38.3,20.52,4.42,5.137,0.33,2.968,5.05,14.04,6.82,13.0,12.58,36.59,25.03,4.34,39.9,21.54,18724300.0,1554540000.0,0.32,19.41
GMAT3,7.25,20.67,2.68,1.115,0.0,1.829,3.5,17.74,4.7,17.26,13.93,6.28,5.4,3.99,14.97,12.94,46170300.0,5987410000.0,0.21,0.0
SOND6,35.51,20.86,1.59,1.283,23.72,1.105,3.65,25.25,6.41,19.12,12.6,5.08,6.15,2.74,6.04,7.62,715.15,54910000.0,0.0,5.16
LPSB3,2.74,21.06,2.19,1.895,0.0,1.02,3.97,6.53,-9.4,4.41,3.38,29.01,17.5,2.4,24.26,10.41,3662490.0,184405000.0,0.0,14.61
RPAD6,5.25,21.09,0.43,0.0,0.0,0.431,41.66,-107.99,42.12,-104.82,-104.82,0.0,0.0,4.26,-0.4,2.05,4996.42,1028950000.0,0.0,-6.94
BRFS3,23.83,21.37,2.32,0.444,0.0,0.39,3.74,6.56,-1.04,11.74,6.23,6.76,2.07,1.3,9.62,10.87,185608000.0,8337030000.0,2.71,6.34
VULC4,18.0,21.68,3.59,2.848,0.0,2.321,5.66,34.52,7.13,36.18,23.42,8.25,13.14,2.53,7.72,16.56,0.0,1232120000.0,0.31,-0.53
CEPE3,128.0,22.1,5.05,1.118,0.0,0.78,-20.49,8.9,-1.38,13.92,10.61,12.56,5.06,0.88,9.93,22.87,0.0,1890000000.0,3.02,-2.64
RENT3,48.3,22.1,5.34,3.203,0.83,1.71,29.95,14.29,-4.1,17.04,14.52,22.42,14.49,1.28,15.82,24.15,372277000.0,6863440000.0,1.63,21.51
BALM3,15.8,22.26,1.32,1.057,2.15,0.741,1.78,11.03,2.69,9.68,7.94,9.59,4.3,2.57,8.58,5.93,4070.93,117371000.0,0.14,8.87
CRTP3,86.5,22.26,2.38,2.435,0.0,1.57,5.55,19.63,8.19,18.02,18.02,12.4,10.94,2.14,12.36,10.68,0.0,1210570000.0,0.12,10.11
BPAN4,13.96,22.28,2.96,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,121053000.0,5676190000.0,0.0,12.84
BSCT6,2.58,22.49,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,212960000.0,0.0,1.92
BRGE3,7.92,22.67,0.47,105.133,0.01,0.19,0.46,-1.34,1.01,2.22,2.23,-7864.51,612.09,3.25,-28.83,2.08,1333.5,1235180000.0,0.0,-24.25
RSIP3,0.44,22.7,1.32,0.875,0.0,0.433,-10.98,9.53,-1.46,18.48,33.21,9.17,3.85,0.9,5.0,5.8,0.0,66914000.0,1.4,15.13
RSIP4,0.44,22.7,1.32,0.875,0.0,0.433,-10.98,9.53,-1.46,18.48,33.21,9.17,3.85,0.9,5.0,5.8,0.0,66914000.0,1.4,15.13
CEDO3,7.37,22.83,0.54,0.091,0.0,0.096,-1.76,1.35,-0.3,4.96,3.75,6.72,0.04,0.9,8.78,2.36,6283.77,136914000.0,1.58,6.29
MYPK3,17.55,22.92,0.75,0.231,0.0,0.204,1.89,3.93,-0.87,9.79,5.27,5.87,1.84,1.3,6.76,3.27,33283600.0,3599250000.0,1.49,10.98
TECN3,2.97,23.08,0.73,0.765,0.0,0.373,0.84,4.0,3.22,4.43,5.63,19.12,3.31,3.88,12.16,3.15,15947600.0,321252000.0,0.42,-5.13
SOJA3,14.5,23.39,3.15,2.875,0.0,1.713,3.53,17.94,4.05,17.42,17.08,16.02,12.29,2.23,12.45,13.48,4063170.0,538581000.0,0.25,0.0
TVIT3,19.3,23.46,5.45,1.705,0.0,2.424,175.42,16.02,-12.72,17.14,17.14,10.64,7.27,1.04,17.58,23.24,0.0,314984000.0,0.56,0.0
SCAR3,38.29,23.55,1.41,6.334,0.96,0.738,6.56,10.14,-2.39,14.89,12.2,62.44,27.38,3.15,8.14,6.0,380021.0,1564770000.0,0.86,-12.34
GUAR3,12.17,23.57,1.22,0.913,3.58,0.469,1.82,40.46,-22.46,50.56,11.1,2.26,3.88,1.76,1.47,5.19,10280900.0,4963500000.0,0.7,1.65
SOND3,40.2,23.62,1.8,1.452,19.05,1.251,4.13,28.58,7.26,22.45,14.8,5.08,6.15,2.74,6.04,7.62,0.0,54910000.0,0.0,5.16
TMGC3,1500.0,23.77,3.05,2.182,0.0,2.101,12.7,33.47,22.43,32.14,32.14,6.52,9.18,1.69,8.73,12.83,0.0,1167010000.0,0.05,10.49
BMIN4,18.65,23.9,0.71,0.0,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,16922.3,125936000.0,0.0,-20.05
TSEP4,29.01,23.97,1.3,1.282,0.0,0.906,3.8,14.82,4.43,12.29,12.29,8.65,5.35,1.88,9.1,5.43,0.0,2047020000.0,0.0,4.5
PGMN3,9.78,23.99,2.09,0.585,0.0,0.727,4.17,11.06,-5.44,12.21,7.31,5.29,2.44,1.51,8.8,8.71,13977200.0,2077700000.0,0.37,6.28
ELEK3,19.11,24.46,2.66,0.619,0.34,1.067,3.75,52.11,-110.34,65.77,26.15,1.19,2.53,1.94,2.52,10.87,0.0,226327000.0,0.99,5.69
MAGS3,62.45,24.49,3.13,2.217,0.0,2.12,4.9,15.02,6.65,14.19,14.19,14.76,8.91,3.06,18.74,12.78,0.0,848546000.0,0.13,10.05
LJQQ3,12.12,24.53,4.43,1.202,0.71,0.932,2.67,10.82,-11.67,9.81,7.34,11.1,4.9,1.96,13.25,18.06,35295800.0,512454000.0,0.65,0.0
BRGE11,8.61,24.65,0.51,114.292,4.27,0.207,0.5,-1.45,1.1,2.11,2.11,-7864.51,612.09,3.25,-28.83,2.08,122.08,1235180000.0,0.0,-24.25
STBP11,14.4,24.81,1.13,2.115,0.0,0.55,2.7,13.06,-2.47,9.44,4.99,16.19,8.53,3.28,5.7,4.57,0.0,2192350000.0,0.19,7.69
BPAC3,15.01,25.25,4.92,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.47,138976.0,35043600000.0,0.0,59.37
CRUZ3,27.59,25.31,22.46,6.614,0.0,7.185,62.03,20.74,124.93,20.75,19.27,31.89,26.13,1.19,46.8,88.76,0.0,1877350000.0,0.63,3.04
HGTX3,37.5,25.62,3.83,4.615,0.87,2.702,7.46,61.27,9.77,61.18,32.69,7.53,18.01,2.73,5.76,14.96,25303500.0,1589850000.0,0.12,-5.05
TNLP4,20.36,25.96,0.71,0.344,0.0,0.125,1.29,3.4,-0.33,9.07,9.07,10.12,-0.07,1.48,4.58,2.72,0.0,13736000000.0,2.02,15.39
PNVL3,13.71,26.16,2.01,0.68,1.12,0.963,3.16,26.39,15.79,32.76,11.88,2.58,2.6,2.09,4.57,7.69,16450000.0,1024750000.0,0.65,9.0
BMIN3,20.5,26.27,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,696.65,125936000.0,0.0,-20.05
RPAD3,6.6,26.51,0.54,0.0,0.0,0.541,52.37,-135.75,52.95,-132.59,-132.59,0.0,0.0,4.26,-0.4,2.05,11051.1,1028950000.0,0.0,-6.94
AMBV4,86.8,26.59,8.74,8.027,0.0,5.253,144.02,20.54,-37.72,20.36,18.35,39.08,30.76,1.18,32.43,32.88,0.0,31105700000.0,0.1,21.73
AMBV3,87.0,26.65,8.76,8.045,0.0,5.266,144.35,20.59,-37.8,20.41,18.39,39.08,30.76,1.18,32.43,32.88,0.0,31105700000.0,0.1,21.73
BMOB3,14.47,27.12,1.3,5.891,0.0,1.235,1.7,17.61,1.7,8.11,6.07,33.46,21.72,17.01,22.31,4.78,18454800.0,1014640000.0,0.0,0.0
RPSA4,4.9,27.33,1.55,5.697,0.0,0.805,5.09,107.53,-4.5,137.55,137.55,5.3,20.85,2.09,0.85,5.69,0.0,1167980000.0,0.61,-14.23
RDNI3,11.79,27.44,0.83,1.56,0.08,0.294,1.29,-9053.48,-1.46,-16575.9,194.21,-0.02,7.8,2.09,-0.0,3.03,283295.0,621605000.0,0.77,1.73
AFLT3,8.65,27.7,3.05,14.039,5.08,2.778,12.36,27.38,17.31,26.42,26.31,51.28,50.68,9.63,11.41,11.02,3890.02,178674000.0,0.0,10.78
EQPA6,10.68,27.96,6.62,3.615,3.28,1.891,8.26,15.12,-7.11,16.0,13.21,23.9,12.93,2.04,17.52,23.69,0.0,3562880000.0,1.19,6.65
SEBB11,23.27,28.01,6.44,2.214,0.0,5.279,24.65,23.96,28.94,23.73,23.73,9.24,7.4,2.44,24.15,23.01,0.0,145783000.0,0.01,50.04
BRGE8,9.99,28.6,0.6,132.611,3.07,0.24,0.58,-1.69,1.28,1.87,1.88,-7864.51,612.09,3.25,-28.83,2.08,115.1,1235180000.0,0.0,-24.25
CPLE5,37.0,28.77,5.02,5.006,4.26,2.137,332.52,24.93,-6.05,26.94,21.8,20.09,17.82,1.03,9.29,17.45,4727.05,20171700000.0,0.48,11.65
LIPR3,63.4,28.9,3.64,0.0,3.19,3.157,11.01,-123.37,12.43,-109.0,-109.11,0.0,0.0,3.85,-4.05,12.61,6567.42,204762000.0,0.0,0.0
ELCA4,20.2,29.28,11.6,3.288,0.0,1.851,30.46,15.89,-3.87,18.06,14.58,20.7,15.51,1.26,13.8,39.62,0.0,3674760000.0,2.23,10.72
GPAR3,43.0,29.65,2.18,14.037,1.18,1.579,4.87,15.11,15.33,14.64,14.64,92.9,47.34,6.92,11.59,7.35,4765.62,1536910000.0,0.07,-14.45
BRGE5,10.41,29.8,0.62,138.186,0.0,0.25,0.6,-1.76,1.33,1.8,1.81,-7864.51,612.09,3.25,-28.83,2.08,0.0,1235180000.0,0.0,-24.25
TUPY4,48.21,30.13,2.77,1.217,0.0,1.119,3.53,13.32,-53.87,14.81,8.8,9.14,4.04,2.23,12.8,9.2,0.0,2506480000.0,0.82,11.47
VIVA3,27.48,30.27,5.17,5.559,0.58,2.984,7.58,22.88,16.4,22.38,18.26,24.29,18.37,2.87,17.5,17.06,32061800.0,1256580000.0,0.23,0.0
BSCT5,3.5,30.51,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,212960000.0,0.0,1.92
MULT3,19.64,30.54,1.83,10.3,2.32,1.081,11.99,21.29,-4.55,24.9,18.46,48.39,33.68,2.12,5.77,5.98,154071000.0,6462260000.0,0.49,-0.47
FIGE4,38.01,30.86,0.39,18.16,0.0,0.385,17.65,19.38,19.15,19.33,19.33,93.69,58.85,28.23,1.99,1.25,0.0,232713000.0,0.0,-67.79
CREM3,14.5,32.69,2.45,0.685,0.0,0.67,4.89,8.52,-5.41,12.04,7.07,8.05,2.1,1.29,11.36,7.5,0.0,189701000.0,1.58,-0.27
TSEP3,40.0,33.05,1.79,1.768,0.0,1.25,5.24,20.44,6.11,17.91,17.91,8.65,5.35,1.88,9.1,5.43,0.0,2047020000.0,0.0,4.5
ELEK4,26.0,33.27,3.62,0.842,0.25,1.452,5.1,70.89,-150.12,84.56,33.61,1.19,2.53,1.94,2.52,10.87,0.0,226327000.0,0.99,5.69
MOSI3,10.84,33.3,2.06,6.031,0.01,1.919,2.51,44.2,2.53,26.84,22.02,13.64,18.11,13.23,20.98,6.17,21952200.0,667520000.0,0.0,0.0
ARZZ3,80.06,33.33,5.16,3.222,0.41,2.552,18.79,28.3,-97.76,29.26,21.81,11.39,9.65,1.4,11.89,15.47,67020200.0,1546530000.0,0.37,12.63
RAIZ4,6.9,33.54,7.04,0.662,0.0,0.949,42.91,20.9,-2.26,28.18,19.69,3.17,2.0,1.05,5.91,20.98,71413300.0,10152300000.0,2.96,0.0
CSED3,6.65,33.61,1.77,1.41,2.26,0.527,3.13,9.11,-1.27,9.49,5.66,15.47,4.2,2.41,7.71,5.27,5736880.0,1434860000.0,0.87,0.0
UGPA4,27.1,33.72,3.08,0.281,0.0,0.809,3.78,16.72,-3.42,23.63,13.56,1.68,0.86,1.77,7.15,9.15,0.0,9795900000.0,1.86,5.89
CCRO3,11.49,33.72,2.83,2.011,0.78,0.639,14.86,7.62,-1.22,12.28,6.12,26.38,6.95,1.22,10.38,8.39,175474000.0,8207170000.0,2.51,2.67
DMVF3,5.5,34.52,0.34,0.268,0.0,0.192,2.79,3.14,-1.35,2.45,1.27,8.54,0.78,1.31,7.63,0.98,692917.0,824765000.0,0.09,0.0
NATU3,36.86,34.88,5.3,1.644,0.0,1.321,7.7,12.35,-5.42,13.75,8.94,13.31,4.71,1.51,16.34,15.19,0.0,6401480000.0,1.56,26.4
FIGE3,43.0,34.91,0.44,20.544,0.0,0.436,19.96,21.93,21.66,21.88,21.88,93.69,58.85,28.23,1.99,1.25,0.0,232713000.0,0.0,-67.79
VAMO3,12.08,34.92,4.33,4.838,0.0,1.627,6.28,19.12,-7.12,21.26,14.21,25.31,13.89,2.91,13.1,12.41,58223200.0,2724400000.0,1.19,72.71
CTIP3,49.5,35.13,8.76,8.248,0.0,3.774,-71.28,21.15,-14.32,21.42,18.26,38.99,23.48,0.85,24.63,24.94,0.0,1486250000.0,0.67,13.43
RPAD5,8.79,35.31,0.72,0.0,6.23,0.721,69.75,-180.8,70.51,-177.64,-177.64,0.0,0.0,4.26,-0.4,2.05,4250.3,1028950000.0,0.0,-6.94
TNLP3,27.75,35.39,0.96,0.468,0.0,0.17,1.76,4.63,-0.45,10.31,10.31,10.12,-0.07,1.48,4.58,2.72,0.0,13736000000.0,2.02,15.39
PNVL4,18.62,35.53,2.73,0.924,0.67,1.307,4.3,35.84,21.44,42.21,15.31,2.58,2.6,2.09,4.57,7.69,0.0,1024750000.0,0.65,9.0
ELCA3,24.7,35.8,14.18,4.021,0.0,2.263,37.24,19.43,-4.74,21.6,17.43,20.7,15.51,1.26,13.8,39.62,0.0,3674760000.0,2.23,10.72
LUXM4,80.0,35.82,4.32,3.706,2.01,2.745,24.98,25.36,-23.08,25.3,13.29,14.61,10.35,1.81,12.98,12.05,27814.7,96314000.0,0.22,2.63
BMKS3,232.0,36.23,0.55,4.502,3.42,0.49,0.67,-148.59,0.77,44.66,-31.55,-3.03,12.43,34.0,-0.97,1.53,132751.0,190531000.0,0.01,8.83
MERC4,10.5,36.39,0.76,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,2623.27,248128000.0,0.0,-34.22
VIGR3,25.0,36.57,2.55,0.763,0.0,0.899,11.45,12.39,-5.02,15.2,22.95,6.16,2.28,1.26,9.06,6.98,0.0,1593560000.0,0.84,54.72
BRGE6,12.99,37.19,0.77,172.434,5.66,0.312,0.75,-2.19,1.66,1.37,1.37,-7864.51,612.09,3.25,-28.83,2.08,0.0,1235180000.0,0.0,-24.25
MILS3,5.49,38.32,1.26,2.277,1.91,0.932,3.36,18.5,6.77,16.91,5.82,12.31,5.94,3.38,6.97,3.27,8767140.0,1103100000.0,0.22,23.25
TFCO4,11.66,38.49,8.38,5.383,1.99,4.896,9.23,27.15,14.86,27.32,26.19,19.83,13.99,3.47,24.16,21.77,2055670.0,222248000.0,0.34,0.0
ALSC3,27.75,38.57,2.2,10.717,0.95,1.202,9.41,19.33,-4.22,17.49,14.08,55.45,29.3,5.39,7.03,5.69,0.0,2593960000.0,0.0,2.34
GLOB4,30.49,39.37,7.73,1.49,0.0,1.456,-67.78,18.96,-5.84,21.75,15.97,7.86,3.79,0.96,10.58,19.63,0.0,6306000000.0,1.51,6.66
RHDS3,0.11,39.98,3.24,0.548,0.0,0.79,-65.29,7.49,-2.7,10.7,8.06,7.31,1.17,0.97,11.8,8.12,0.0,272045000.0,1.49,4.38
RAIA3,30.5,41.22,2.98,0.897,0.0,1.777,4.31,18.18,5.06,16.73,16.73,4.93,2.18,2.2,17.8,7.22,0.0,635785000.0,0.12,0.0
YDUQ3,22.64,41.28,2.15,1.673,2.07,0.726,6.37,15.06,-2.12,21.8,9.23,11.11,4.05,1.56,6.23,5.2,68872000.0,3261920000.0,1.56,5.05
MYPK4,31.79,41.51,1.36,0.418,0.0,0.37,3.43,7.13,-1.58,12.99,6.99,5.87,1.84,1.3,6.76,3.27,0.0,3599250000.0,1.49,10.98
CEGR3,60.0,41.56,13.9,4.503,0.0,4.254,-361.96,24.02,-10.59,25.15,20.64,18.75,10.83,0.96,22.85,33.44,1502.62,1121010000.0,1.05,1.09
NGRD3,4.03,41.64,2.05,4.206,0.31,1.433,3.02,24.76,4.77,18.79,13.16,16.99,10.1,4.71,11.88,4.93,9405170.0,468482000.0,0.22,0.0
IMCH3,6.39,41.83,0.59,0.336,0.0,0.289,-9.49,12.28,-0.78,21.16,6.62,2.73,0.8,0.82,2.55,1.4,0.0,920589000.0,0.51,21.04
ALSO3,20.64,42.85,0.83,6.778,1.1,0.507,6.08,17.09,-3.38,20.01,12.62,39.65,19.73,2.54,3.28,1.93,30330800.0,6631100000.0,0.29,30.39
PTQS4,189.46,43.43,2.19,4.717,0.0,1.577,9.89,-7214.41,-35.73,-7466.35,-7466.35,-0.07,11.37,3.32,-0.02,5.04,0.0,1714950000.0,0.24,56.13
UOLL4,19.62,43.52,2.35,2.054,0.0,1.403,457.14,15.14,-12.83,16.49,16.49,13.56,4.69,1.01,10.57,5.4,0.0,1003690000.0,0.23,21.99
LIGH3,16.66,43.82,0.96,0.505,0.0,0.272,1.44,6.91,-0.76,13.2,8.42,7.3,1.15,2.11,5.14,2.2,0.0,6800420000.0,1.52,10.39
SYNE3,13.75,44.09,1.28,4.244,7.26,0.407,4.3,8.13,-1.47,12.24,9.59,52.2,27.7,2.68,5.76,2.9,6851420.0,1641230000.0,1.05,1.29
BRML3,7.72,44.7,0.63,7.216,0.0,0.347,5.0,12.41,-1.12,16.86,15.72,58.15,12.6,2.53,3.09,1.41,149907000.0,10691900000.0,0.4,-7.05
WEGE3,37.68,45.79,12.4,7.217,1.09,7.029,21.94,37.21,29.38,36.9,33.01,19.4,16.09,1.96,24.16,27.09,322580000.0,12750400000.0,0.13,23.13
ALPA3,35.85,46.9,6.32,5.202,0.68,3.95,13.2,25.56,19.67,24.75,20.75,20.35,11.13,2.13,20.91,13.48,95368.9,3335250000.0,0.07,-0.06
AMBP3,39.84,47.15,3.97,4.409,0.24,1.221,5.18,24.38,-4.55,29.59,19.57,18.09,9.74,2.46,6.89,8.42,85803900.0,1133590000.0,1.64,0.0
RAIL3,17.32,49.43,2.08,4.183,0.0,0.752,7.52,15.17,-1.7,20.55,11.24,27.58,8.64,2.13,5.68,4.21,205277000.0,15449300000.0,1.05,10.96
STBP3,5.79,49.87,2.28,4.252,0.0,1.105,5.43,26.26,-4.97,22.64,11.97,16.19,8.53,3.28,5.7,4.57,36140700.0,2192350000.0,0.19,7.69
PLTO6,10.47,50.81,692616.0,0.69,0.0,0.901,2.9,55.05,-1.55,56.35,56.35,1.25,1.36,3.87,1.74,1363200.0,0.0,1000.0,21227.0,8.78
RADL3,23.85,52.99,8.44,1.78,0.36,2.811,18.04,31.19,-17.06,32.22,16.46,5.71,3.41,1.45,11.41,15.94,152874000.0,4665460000.0,0.33,15.96
PLTO5,10.94,53.09,723708.0,0.721,0.0,0.942,3.03,57.52,-1.62,58.82,58.82,1.25,1.36,3.87,1.74,1363200.0,0.0,1000.0,21227.0,8.78
FFTL3,25.0,53.22,2.26,3.41,0.0,1.508,23.71,20.9,-15.54,20.55,20.55,16.32,8.16,1.37,8.91,4.24,0.0,6274030000.0,0.07,7.79
FFTL4,25.06,53.34,2.26,3.418,0.0,1.512,23.77,20.95,-15.58,20.6,20.6,16.32,8.16,1.37,8.91,4.24,0.0,6274030000.0,0.07,7.79
ALPA4,40.93,53.55,7.22,5.939,0.65,4.509,15.07,29.18,22.46,28.37,23.79,20.35,11.13,2.13,20.91,13.48,128173000.0,3335250000.0,0.07,-0.06
BSEV3,9.0,56.31,-10.76,0.889,0.0,0.776,-1.59,4.4,-1.02,7.59,3.7,20.19,1.58,0.39,20.66,-19.12,0.0,-853187000.0,-8.95,7.12
GVTT3,57.7,57.38,3.68,4.312,0.0,2.268,21.82,25.92,-18.43,26.65,26.65,16.64,7.52,1.66,10.32,6.42,0.0,2150790000.0,0.24,31.47
ROMI4,185.0,57.62,14.76,10.426,0.0,7.14,24.08,72.11,85.55,74.33,60.59,14.46,18.12,1.98,11.54,25.62,0.0,919233000.0,0.58,17.85
AEDU3,18.35,59.34,3.32,4.141,0.0,2.159,17.0,41.06,-21.55,43.27,29.01,10.08,6.98,2.04,5.77,5.6,0.0,2415400000.0,0.3,20.9
AALR3,14.79,59.45,1.44,1.561,0.0,0.665,17.58,16.91,-2.18,22.4,10.27,9.23,3.29,1.2,4.42,2.43,13281800.0,1212180000.0,0.65,-0.27
SUBA3,84.0,61.95,8.39,8.067,0.0,6.778,8.03,115.78,8.09,106.17,106.17,6.97,13.02,5.55,19.11,13.54,0.0,530396000.0,0.0,0.0
TOTS3,34.32,63.28,7.78,7.43,0.76,2.786,46.89,18.22,-12.43,18.87,15.73,40.78,11.74,1.17,18.15,12.29,146274000.0,2723210000.0,0.68,5.93
POWE3,13.35,64.03,1.3,0.993,0.4,0.508,1.84,21.68,5.07,11.77,10.97,4.58,2.18,1.64,3.4,2.03,5586720.0,920162000.0,0.04,0.0
PRGA4,75.0,67.26,7.31,1.396,0.0,1.228,11.77,20.65,-3.27,25.83,13.71,6.76,2.07,1.3,9.62,10.87,0.0,8337030000.0,2.71,6.34
DAGB33,375.0,71.75,1.6,0.64,0.0,0.51,15.24,11.87,-1.27,19.35,30.65,5.39,1.67,1.17,4.96,2.24,0.0,12597300000.0,1.18,32.08
CTPC3,0.2,76.36,1.08,0.0,0.0,0.097,0.0,-16.86,0.0,-18.75,-18.75,0.0,0.0,0.0,0.0,1.41,0.0,2411000.0,0.0,-6.1
BOAS3,9.18,77.78,2.59,7.235,0.22,1.976,3.75,37.47,5.42,28.18,12.48,19.31,9.3,8.24,11.95,3.32,9375650.0,1887130000.0,0.07,3.92
HAPV3,12.38,80.97,4.52,5.279,0.45,2.784,43.99,59.03,-16.66,58.54,28.44,8.94,6.56,1.41,5.58,5.58,230867000.0,10661800000.0,0.2,36.35
RLOG3,23.08,82.76,4.26,1.534,0.0,0.229,1.49,5.32,-0.5,12.43,6.68,28.85,7.07,2.64,5.36,5.15,0.0,2507240000.0,9.08,8.76
AGXY3,7.79,85.29,1.35,0.308,0.0,0.295,11.44,15.35,-7.91,24.51,14.46,2.0,0.31,1.04,3.38,1.58,928876.0,988804000.0,1.1,0.0
RDOR3,62.3,86.53,8.77,6.451,2.19,2.453,7.35,31.96,-8.83,35.47,27.68,20.19,8.04,4.36,10.66,10.13,212804000.0,14285100000.0,1.89,46.09
NTCO3,40.52,87.5,2.12,1.35,0.0,0.954,11.46,20.77,-4.32,23.05,11.33,6.5,1.52,1.34,6.05,2.43,306842000.0,26311000000.0,0.54,0.0
MERC3,27.0,93.57,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,1135.47,248128000.0,0.0,-34.22
MGLU3,11.55,98.87,10.61,2.163,0.35,3.075,16.83,66.84,-42.65,67.34,41.05,3.24,2.19,1.4,7.65,10.73,593425000.0,7265610000.0,0.32,33.56
CASN3,15.01,98.93,8.29,10.304,0.25,3.203,-224.24,50.39,-6.48,55.83,37.35,20.45,10.42,0.89,6.6,8.38,0.0,1448000000.0,0.96,6.67
LREN3,34.86,100.03,3.35,3.506,1.1,1.671,4.1,27.36,12.01,25.42,14.64,12.81,3.51,2.74,9.54,3.35,345657000.0,9341830000.0,0.36,5.91
PQUN3,15.44,104.31,1.88,0.545,0.0,0.523,7.57,19.5,-0.97,40.25,40.25,2.8,0.52,1.61,3.02,1.81,0.0,858692000.0,2.28,5.19
PQUN4,15.44,104.31,1.88,0.545,0.0,0.523,7.57,19.5,-0.97,40.25,40.25,2.8,0.52,1.61,3.02,1.81,0.0,858692000.0,2.28,5.19
TMAR6,42.01,112.59,0.71,0.519,0.0,0.181,1.49,4.04,-0.5,8.29,3.21,12.84,-0.42,1.62,5.78,0.63,0.0,20448500000.0,1.38,14.8
TMAR5,42.67,114.35,0.72,0.527,0.0,0.184,1.51,4.1,-0.51,8.35,3.24,12.84,-0.42,1.62,5.78,0.63,0.0,20448500000.0,1.38,14.8
FLCL6,9.91,115.65,61.25,11.283,0.0,11.168,143.05,64.97,-27.75,67.11,67.11,17.37,9.76,1.23,22.91,52.97,0.0,72920000.0,2.96,-29.63
ANIM3,7.05,119.66,1.11,1.647,0.0,0.279,-40.01,10.3,-0.46,25.8,14.79,15.99,1.49,0.95,2.94,0.93,25466700.0,2563930000.0,1.92,13.88
NETC3,38.5,123.1,2.12,1.29,0.0,1.074,-33.02,10.82,-2.96,12.15,5.27,11.93,1.55,0.8,10.95,1.72,0.0,6812390000.0,0.28,66.63
NETC4,40.0,127.89,2.2,1.34,0.0,1.116,-34.31,11.24,-3.08,12.57,5.45,11.93,1.55,0.8,10.95,1.72,0.0,6812390000.0,0.28,66.63
PETZ3,20.82,131.5,14.71,4.611,0.24,4.241,62.75,51.65,-13.35,52.29,25.88,8.93,3.51,1.21,11.06,11.19,128259000.0,557706000.0,0.66,0.0
SOMA3,14.8,132.7,6.7,7.165,0.0,4.538,12.06,87.84,19.98,87.53,48.37,8.16,5.4,3.18,6.6,5.05,90283400.0,1734690000.0,0.18,0.0
FLCL3,11.5,134.2,71.08,13.094,0.0,12.959,166.0,75.4,-32.21,77.54,77.54,17.37,9.76,1.23,22.91,52.97,0.0,72920000.0,2.96,-29.63
CBEE3,23.0,145.09,1.06,0.499,0.0,0.244,-1028.09,33.09,-0.42,75.93,14.23,1.51,0.34,1.0,0.85,0.73,12437.4,3625470000.0,1.51,9.15
FLCL5,12.5,145.87,77.26,14.232,0.0,14.086,180.44,81.95,-35.01,84.09,84.09,17.37,9.76,1.23,22.91,52.97,0.0,72920000.0,2.96,-29.63
GNDI3,68.85,153.32,5.88,3.649,0.41,2.426,55.37,52.11,-6.87,53.96,37.27,7.0,2.38,1.23,5.39,3.84,268410000.0,7201060000.0,0.52,27.7
RCSL4,1.49,157.35,-2.51,2.496,0.0,1.833,32.12,58.63,-1.5,56.93,39.65,4.26,1.59,1.13,3.36,-1.59,2981610.0,-45030000.0,-0.0,787.7
